iter		mean		min		max		var
    46	0.59238	0.17760	0.95250	0.06007
    47	0.74246	0.17768	0.95250	0.05234
    48	0.57324	0.18016	0.95250	0.06180
    49	0.74809	0.17716	0.95250	0.04575
    50	0.58473	0.17665	0.95250	0.06094
    51	0.74130	0.17728	0.95250	0.05128
    52	0.57745	0.17608	0.95250	0.06144
    53	0.74601	0.17920	0.95250	0.04643
    54	0.58608	0.18148	0.95250	0.05921
    55	0.74692	0.17965	0.95250	0.04998
    56	0.57030	0.17694	0.95250	0.05947
    57	0.75544	0.17774	0.95250	0.04734
    58	0.56199	0.17714	0.95250	0.06331
    59	0.74402	0.17622	0.95250	0.04610
    60	0.58926	0.17337	0.95250	0.05467
    61	0.76027	0.18081	0.95250	0.04576
    62	0.55728	0.17724	0.95250	0.06248
    63	0.75031	0.18013	0.95250	0.04742
    64	0.57018	0.18017	0.95250	0.05547
    65	0.76751	0.17808	0.95250	0.04411
    66	0.54701	0.17694	0.95250	0.06141
    67	0.75584	0.18291	0.95250	0.04336
    68	0.57399	0.17572	0.95250	0.05703
    69	0.75839	0.18439	0.95250	0.04850
    70	0.54920	0.17908	0.95250	0.05994
    71	0.76215	0.18628	0.95250	0.04394
    72	0.55923	0.17709	0.95250	0.05687
    73	0.76755	0.17552	0.95250	0.04428
    74	0.54667	0.17654	0.95250	0.05883
    75	0.76707	0.17656	0.95250	0.04123
    76	0.55906	0.17807	0.95250	0.05522
    77	0.77363	0.18562	0.95250	0.04254
    78	0.53890	0.17635	0.95250	0.05777
    79	0.77101	0.17610	0.95250	0.04268
    80	0.54313	0.17755	0.95250	0.05664
    81	0.77311	0.18034	0.95250	0.04397
    82	0.53399	0.17532	0.95250	0.05603
    83	0.77834	0.18240	0.95250	0.03735
    84	0.54693	0.17682	0.95250	0.05407
    85	0.78078	0.17618	0.95250	0.04219
    86	0.52321	0.17819	0.95250	0.05545
    87	0.78207	0.17766	0.95250	0.03919
    88	0.52898	0.17800	0.95250	0.05347
    89	0.78659	0.17587	0.95250	0.03562
    90	0.53382	0.18293	0.95250	0.05456
    91	0.78388	0.18087	0.95250	0.03978
    92	0.52429	0.17757	0.95250	0.05151
    93	0.79623	0.17650	0.95250	0.03494
    94	0.51406	0.17859	0.95250	0.05252
    95	0.79384	0.18283	0.95250	0.03603
    96	0.51497	0.17969	0.95250	0.04975
    97	0.80278	0.18733	0.95250	0.03154
    98	0.51000	0.17543	0.95250	0.05194
    99	0.79393	0.18452	0.95250	0.03404
   100	0.52115	0.17891	0.95250	0.05000
   101	0.80039	0.17897	0.95250	0.03631
   102	0.49673	0.17699	0.95250	0.05282
   103	0.78994	0.18119	0.95250	0.03316
   104	0.53273	0.17830	0.95250	0.04801
   105	0.80677	0.18482	0.95250	0.03138
   106	0.50190	0.17742	0.95250	0.05061
   107	0.80261	0.18336	0.95250	0.02991
   108	0.51649	0.17637	0.95250	0.04702
   109	0.81351	0.17953	0.95250	0.03265
   110	0.47954	0.17759	0.95250	0.04887
   111	0.80524	0.17973	0.95250	0.02981
   112	0.50852	0.18089	0.95250	0.04659
   113	0.81379	0.17837	0.95250	0.02843
   114	0.49343	0.17663	0.95250	0.04507
   115	0.82133	0.17934	0.95250	0.02448
   116	0.48960	0.17972	0.95250	0.04467
   117	0.82102	0.17878	0.95250	0.02774
   118	0.47793	0.17716	0.95250	0.04373
   119	0.82100	0.17652	0.95250	0.02594
   120	0.48228	0.17750	0.95250	0.04594
   121	0.81161	0.17654	0.95250	0.02848
   122	0.49507	0.17873	0.95250	0.04216
   123	0.82908	0.18484	0.95250	0.02152
   124	0.47921	0.17874	0.95250	0.04152
   125	0.83021	0.18102	0.95250	0.02305
   126	0.47046	0.17897	0.95250	0.04058
   127	0.83145	0.18533	0.95250	0.02218
   128	0.47016	0.17652	0.95250	0.04149
   129	0.82662	0.17827	0.95250	0.02483
   130	0.47142	0.17374	0.95250	0.04151
   131	0.82763	0.17892	0.95250	0.01984
   132	0.48885	0.18003	0.95250	0.04112
   133	0.83293	0.18253	0.95250	0.02296
   134	0.46330	0.17637	0.95250	0.04010
   135	0.83226	0.18338	0.95250	0.02060
   136	0.47424	0.17619	0.95250	0.04009
   137	0.83475	0.18249	0.95250	0.02054
   138	0.46727	0.17887	0.95250	0.03947
   139	0.83436	0.18691	0.95250	0.02119
   140	0.46488	0.17720	0.95250	0.03831
   141	0.83792	0.18637	0.95250	0.01838
   142	0.46537	0.17770	0.95250	0.03777
   143	0.83876	0.17936	0.95250	0.01981
   144	0.45621	0.17640	0.95250	0.03534
   145	0.84357	0.18017	0.95250	0.01686
   146	0.45379	0.17701	0.95250	0.03507
   147	0.84200	0.19485	0.95250	0.01668
   148	0.45783	0.17584	0.95250	0.03876
   149	0.82951	0.17963	0.95250	0.02018
   150	0.47942	0.17829	0.95250	0.03590
   151	0.85077	0.18846	0.95250	0.01545
   152	0.44146	0.17535	0.95250	0.03627
   153	0.83563	0.18594	0.95250	0.01798
   154	0.47094	0.18079	0.95250	0.03538
   155	0.84739	0.19401	0.95250	0.01638
   156	0.44443	0.17494	0.95250	0.03343
   157	0.84539	0.18549	0.95250	0.01586
   158	0.45129	0.18029	0.95250	0.03407
   159	0.84465	0.18750	0.95250	0.01652
   160	0.45074	0.17791	0.95250	0.03237
   161	0.85122	0.18448	0.95250	0.01400
   162	0.44183	0.17913	0.95250	0.03425
   163	0.83855	0.18745	0.95250	0.01676
   164	0.46573	0.18084	0.95250	0.03407
   165	0.85038	0.18685	0.95250	0.01464
   166	0.44352	0.18066	0.95250	0.03406
   167	0.84308	0.19232	0.95250	0.01662
   168	0.45483	0.17995	0.95250	0.03397
   169	0.84710	0.18205	0.95250	0.01480
   170	0.45112	0.17668	0.95250	0.03265
   171	0.85014	0.19405	0.95250	0.01454
   172	0.44339	0.17641	0.95250	0.03276
   173	0.84642	0.18401	0.95250	0.01518
   174	0.45109	0.17671	0.95250	0.03269
   175	0.84940	0.18911	0.95250	0.01496
   176	0.44371	0.17781	0.95250	0.03328
   177	0.84454	0.17941	0.95250	0.01521
   178	0.45691	0.17593	0.95250	0.03388
   179	0.84856	0.21818	0.95250	0.01362
   180	0.45217	0.17706	0.95250	0.03480
   181	0.84418	0.17814	0.95250	0.01615
   182	0.45490	0.17878	0.95250	0.03308
   183	0.85272	0.19975	0.95250	0.01288
   184	0.44369	0.17462	0.95250	0.03388
   185	0.84503	0.18137	0.95250	0.01610
   186	0.45208	0.17914	0.95250	0.03255
   187	0.85212	0.18626	0.95250	0.01275
   188	0.44533	0.17731	0.95250	0.03384
   189	0.84471	0.18845	0.95250	0.01391
   190	0.46253	0.17949	0.95250	0.03297
   191	0.85591	0.19981	0.95250	0.01401
   192	0.43152	0.17495	0.95250	0.03305
   193	0.84063	0.17713	0.95250	0.01549
   194	0.46720	0.17539	0.95250	0.03536
   195	0.84785	0.17557	0.95250	0.01436
   196	0.45284	0.17573	0.95250	0.03458
   197	0.84707	0.20156	0.95250	0.01408
   198	0.45640	0.17788	0.95250	0.03511
   199	0.84696	0.18984	0.95250	0.01420
   200	0.45548	0.17866	0.95250	0.03235
   201	0.85605	0.18615	0.95250	0.01279
   202	0.43493	0.17922	0.95250	0.03164
   203	0.84724	0.18458	0.95250	0.01340
   204	0.45605	0.17720	0.95250	0.03405
   205	0.84776	0.20472	0.95250	0.01333
   206	0.45579	0.17650	0.95250	0.03574
   207	0.84324	0.18556	0.95250	0.01430
   208	0.46564	0.17753	0.95250	0.03469
   209	0.85246	0.18201	0.95250	0.01451
   210	0.44063	0.17725	0.95250	0.03412
   211	0.84484	0.18317	0.95250	0.01426
   212	0.46198	0.17980	0.95250	0.03247
   213	0.85744	0.18095	0.95250	0.01253
   214	0.43296	0.17744	0.95250	0.03350
   215	0.84118	0.18609	0.95250	0.01299
   216	0.47569	0.18055	0.95250	0.03225
   217	0.86214	0.18880	0.95250	0.01175
   218	0.42197	0.17722	0.95250	0.03093
   219	0.84427	0.17667	0.95250	0.01218
   220	0.46884	0.17836	0.95250	0.03097
   221	0.86278	0.18564	0.95250	0.01076
   222	0.42307	0.17709	0.95250	0.02908
   223	0.85111	0.19243	0.95250	0.01093
   224	0.45484	0.17860	0.95250	0.03083
   225	0.85909	0.21206	0.95250	0.01027
   226	0.43468	0.17652	0.95250	0.03110
   227	0.85009	0.18271	0.95250	0.01213
   228	0.45316	0.17535	0.95250	0.03012
   229	0.86146	0.22174	0.95250	0.00947
   230	0.43098	0.17530	0.95250	0.03013
   231	0.85118	0.17451	0.95250	0.01125
   232	0.45396	0.18101	0.95250	0.02915
   233	0.86663	0.23113	0.95250	0.00930
   234	0.41727	0.17825	0.95250	0.02796
   235	0.85128	0.18530	0.95250	0.01044
   236	0.45525	0.17772	0.95250	0.03017
   237	0.86086	0.20307	0.95250	0.00968
   238	0.43198	0.17420	0.95250	0.03122
   239	0.84930	0.17658	0.95250	0.01108
   240	0.45942	0.18175	0.95250	0.02905
   241	0.86823	0.21718	0.95250	0.00870
   242	0.41483	0.17403	0.95250	0.02761
   243	0.85048	0.21459	0.95250	0.01027
   244	0.45847	0.17525	0.95250	0.03167
   245	0.85623	0.19400	0.95250	0.01087
   246	0.44098	0.17839	0.95250	0.03329
   247	0.84601	0.18031	0.95250	0.01260
   248	0.46467	0.17704	0.95250	0.03314
   249	0.85760	0.20013	0.95250	0.01108
   250	0.43860	0.18042	0.95250	0.03099
   251	0.85586	0.18197	0.95250	0.01134
   252	0.44252	0.17753	0.95250	0.02858
   253	0.86510	0.17733	0.95250	0.00888
   254	0.42378	0.17659	0.95250	0.02680
   255	0.85963	0.18093	0.95250	0.00961
   256	0.43574	0.17750	0.95250	0.02824
   257	0.86078	0.19031	0.95250	0.00860
   258	0.43619	0.17737	0.95250	0.02901
   259	0.86012	0.21119	0.95250	0.00852
   260	0.43899	0.17660	0.95250	0.02697
   261	0.86818	0.18921	0.95250	0.00801
   262	0.41787	0.17927	0.95249	0.02553
   263	0.86073	0.23551	0.95250	0.00814
   264	0.43783	0.17469	0.95250	0.02817
   265	0.86212	0.23601	0.95250	0.00807
   266	0.43342	0.17951	0.95244	0.02840
   267	0.85895	0.21452	0.95250	0.00800
   268	0.44240	0.17937	0.95248	0.02810
   269	0.86409	0.21429	0.95250	0.00796
   270	0.42875	0.17721	0.95249	0.02622
   271	0.86377	0.19885	0.95250	0.00754
   272	0.43052	0.17505	0.95250	0.02650
   273	0.86331	0.19296	0.95250	0.00729
   274	0.43278	0.17711	0.95250	0.02504
   275	0.86982	0.25918	0.95250	0.00641
   276	0.41667	0.17726	0.95246	0.02406
   277	0.86188	0.25618	0.95250	0.00730
   278	0.43549	0.18054	0.95250	0.02813
   279	0.85844	0.17426	0.95250	0.00826
   280	0.44298	0.17667	0.95250	0.02873
   281	0.86370	0.18338	0.95250	0.00885
   282	0.42753	0.17588	0.95250	0.02828
   283	0.85655	0.20649	0.95250	0.00882
   284	0.44785	0.17721	0.95250	0.02738
   285	0.87043	0.20610	0.95250	0.00750
   286	0.41276	0.17630	0.95250	0.02546
   287	0.85713	0.20510	0.95250	0.00811
   288	0.44746	0.17361	0.95250	0.02875
   289	0.86262	0.19231	0.95250	0.00811
   290	0.43182	0.17490	0.95250	0.02855
   291	0.85764	0.18292	0.95250	0.00886
   292	0.44412	0.17713	0.95250	0.02922
   293	0.86061	0.20854	0.95250	0.00857
   294	0.43670	0.17778	0.95250	0.02794
   295	0.86260	0.19727	0.95250	0.00807
   296	0.43337	0.18235	0.95250	0.02556
   297	0.86917	0.20164	0.95250	0.00724
   298	0.41629	0.17835	0.95249	0.02548
   299	0.85651	0.24552	0.95250	0.00777
   300	0.44941	0.17768	0.95250	0.02938
   301	0.86144	0.25499	0.95250	0.00791
   302	0.43643	0.17491	0.95245	0.02812
   303	0.86245	0.21209	0.95250	0.00805
   304	0.43351	0.17626	0.95250	0.02696
   305	0.86511	0.20309	0.95250	0.00742
   306	0.42805	0.18023	0.95250	0.02394
   307	0.87166	0.22070	0.95250	0.00708
   308	0.40947	0.17627	0.95249	0.02479
   309	0.85490	0.24044	0.95250	0.00799
   310	0.45332	0.18048	0.95249	0.02925
   311	0.86478	0.23829	0.95250	0.00717
   312	0.42951	0.17539	0.95250	0.02430
   313	0.87251	0.27802	0.95250	0.00596
   314	0.41055	0.17618	0.95249	0.02173
   315	0.86560	0.17584	0.95250	0.00595
   316	0.42906	0.17685	0.95242	0.02344
   317	0.86971	0.22257	0.95250	0.00665
   318	0.41521	0.17768	0.95248	0.02752
   319	0.84792	0.22647	0.95250	0.00814
   320	0.47160	0.18078	0.95246	0.03036
   321	0.86558	0.33971	0.95250	0.00773
   322	0.42534	0.17649	0.95244	0.02700
   323	0.85977	0.18678	0.95250	0.00841
   324	0.43947	0.17599	0.95250	0.02781
   325	0.86292	0.19009	0.95250	0.00826
   326	0.43148	0.17468	0.95250	0.02653
   327	0.86517	0.21795	0.95250	0.00855
   328	0.42411	0.17717	0.95250	0.02748
   329	0.85535	0.21746	0.95250	0.00896
   330	0.44936	0.17852	0.95250	0.03017
   331	0.85963	0.17635	0.95250	0.00883
   332	0.43907	0.17894	0.95250	0.02896
   333	0.86209	0.20549	0.95250	0.00877
   334	0.43247	0.17473	0.95249	0.02819
   335	0.86009	0.21185	0.95250	0.00773
   336	0.44074	0.17885	0.95250	0.02693
   337	0.86705	0.20443	0.95250	0.00763
   338	0.42060	0.17585	0.95248	0.02695
   339	0.85515	0.19397	0.95250	0.00827
   340	0.45186	0.17802	0.95250	0.02947
   341	0.86320	0.19018	0.95250	0.00798
   342	0.43161	0.17934	0.95250	0.02670
   343	0.86546	0.25108	0.95250	0.00735
   344	0.42666	0.17573	0.95243	0.02570
   345	0.86330	0.22625	0.95250	0.00760
   346	0.43143	0.17553	0.95250	0.02621
   347	0.86469	0.20619	0.95250	0.00822
   348	0.42586	0.17785	0.95250	0.02650
   349	0.86112	0.25097	0.95250	0.00826
   350	0.43613	0.17899	0.95250	0.02801
   351	0.86277	0.19178	0.95250	0.00803
   352	0.43248	0.17988	0.95250	0.02633
   353	0.86588	0.30207	0.95250	0.00705
   354	0.42632	0.17682	0.95249	0.02487
   355	0.86694	0.20268	0.95250	0.00745
   356	0.42165	0.17490	0.95250	0.02745
   357	0.85372	0.21906	0.95250	0.00816
   358	0.45640	0.18003	0.95248	0.02993
   359	0.86399	0.22877	0.95250	0.00785
   360	0.42955	0.17976	0.95250	0.02621
   361	0.86503	0.19693	0.95250	0.00796
   362	0.42579	0.17892	0.95250	0.02530
   363	0.86437	0.24671	0.95250	0.00721
   364	0.42980	0.17695	0.95249	0.02597
   365	0.86424	0.20425	0.95250	0.00787
   366	0.42835	0.17774	0.95250	0.02789
   367	0.85828	0.22132	0.95250	0.00795
   368	0.44518	0.17627	0.95249	0.02699
   369	0.87011	0.21319	0.95250	0.00731
   370	0.41372	0.17545	0.95250	0.02428
   371	0.86031	0.18045	0.95250	0.00796
   372	0.43874	0.17474	0.95250	0.02734
   373	0.86420	0.21645	0.95250	0.00823
   374	0.42721	0.17745	0.95250	0.02988
   375	0.85090	0.18469	0.95250	0.00955
   376	0.46041	0.17590	0.95250	0.03107
   377	0.86190	0.21174	0.95250	0.00859
   378	0.43325	0.17837	0.95250	0.02811
   379	0.86064	0.18072	0.95250	0.00908
   380	0.43550	0.17888	0.95250	0.02813
   381	0.85987	0.20767	0.95250	0.00902
   382	0.43721	0.17587	0.95250	0.03059
   383	0.85312	0.20206	0.95250	0.00926
   384	0.45594	0.17793	0.95250	0.02996
   385	0.86532	0.19362	0.95250	0.00847
   386	0.42470	0.17735	0.95250	0.02735
   387	0.85906	0.24284	0.95250	0.00833
   388	0.44190	0.18128	0.95249	0.02796
   389	0.86400	0.21975	0.95250	0.00831
   390	0.42781	0.17752	0.95250	0.02835
   391	0.85595	0.18783	0.95250	0.00917
   392	0.44773	0.17632	0.95250	0.03176
   393	0.85420	0.21582	0.95250	0.00951
   394	0.45159	0.17795	0.95250	0.03065
   395	0.86077	0.18474	0.95250	0.01058
   396	0.43134	0.17682	0.95250	0.02953
   397	0.85615	0.21113	0.95250	0.00967
   398	0.44681	0.17852	0.95250	0.03039
   399	0.85946	0.19205	0.95250	0.00996
   400	0.43633	0.17641	0.95250	0.03083
   401	0.85260	0.19453	0.95250	0.01023
   402	0.45434	0.17626	0.95250	0.03174
   403	0.85823	0.18157	0.95250	0.00976
   404	0.44131	0.18098	0.95250	0.02866
   405	0.86467	0.19383	0.95250	0.00924
   406	0.42420	0.17358	0.95250	0.02761
   407	0.85659	0.20570	0.95250	0.00900
   408	0.44629	0.17779	0.95250	0.02982
   409	0.85988	0.19630	0.95250	0.00938
   410	0.43664	0.17807	0.95250	0.02996
   411	0.85637	0.18497	0.95250	0.00979
   412	0.44540	0.17659	0.95250	0.02975
   413	0.86150	0.22612	0.95250	0.00932
   414	0.43317	0.17865	0.95250	0.02897
   415	0.85837	0.18362	0.95250	0.00874
   416	0.44371	0.17422	0.95250	0.02623
   417	0.87338	0.23929	0.95250	0.00704
   418	0.40515	0.17856	0.95249	0.02475
   419	0.85241	0.23654	0.95250	0.00824
   420	0.45960	0.17844	0.95249	0.02978
   421	0.86458	0.21826	0.95250	0.00773
   422	0.42828	0.17936	0.95247	0.02656
   423	0.86395	0.26074	0.95250	0.00695
   424	0.43239	0.17757	0.95249	0.02375
   425	0.87351	0.30126	0.95250	0.00642
   426	0.40568	0.17935	0.95249	0.02358
   427	0.85548	0.20868	0.95250	0.00779
   428	0.45205	0.17619	0.95250	0.02817
   429	0.86697	0.27499	0.95250	0.00781
   430	0.42053	0.17761	0.95250	0.02800
   431	0.85240	0.18210	0.95250	0.00916
   432	0.45702	0.17775	0.95250	0.02921
   433	0.86559	0.20261	0.95250	0.00891
   434	0.42149	0.17905	0.95250	0.02831
   435	0.85255	0.18395	0.95250	0.01023
   436	0.45361	0.17851	0.95250	0.02994
   437	0.86226	0.19202	0.95250	0.00926
   438	0.43020	0.17638	0.95250	0.03003
   439	0.85243	0.18235	0.95250	0.01066
   440	0.45406	0.17719	0.95250	0.03103
   441	0.86147	0.24496	0.95250	0.00965
   442	0.43247	0.17996	0.95250	0.02944
   443	0.85823	0.19000	0.95250	0.00919
   444	0.44281	0.17611	0.95250	0.02818
   445	0.86557	0.22285	0.95250	0.00806
   446	0.42472	0.17543	0.95250	0.02743
   447	0.85731	0.20279	0.95250	0.00839
   448	0.44620	0.17842	0.95250	0.02820
   449	0.86567	0.18662	0.95250	0.00841
   450	0.42244	0.17753	0.95250	0.02820
   451	0.85287	0.19026	0.95250	0.00936
   452	0.45535	0.17406	0.95249	0.02882
   453	0.86738	0.18732	0.95250	0.00911
   454	0.41613	0.17865	0.95250	0.02819
   455	0.85037	0.18568	0.95250	0.00974
   456	0.46207	0.17828	0.95250	0.02939
   457	0.86905	0.19376	0.95250	0.00836
   458	0.41453	0.17414	0.95250	0.02704
   459	0.85420	0.17925	0.95250	0.00834
   460	0.45532	0.17928	0.95250	0.02776
   461	0.87055	0.20706	0.95250	0.00769
   462	0.41114	0.17605	0.95250	0.02703
   463	0.85019	0.18117	0.95250	0.00922
   464	0.46330	0.17744	0.95249	0.03078
   465	0.86349	0.26653	0.95250	0.00908
   466	0.42736	0.17626	0.95250	0.02979
   467	0.85174	0.19096	0.95250	0.00995
   468	0.45748	0.17890	0.95250	0.02910
   469	0.86823	0.20392	0.95250	0.00823
   470	0.41714	0.17931	0.95250	0.02645
   471	0.85780	0.17634	0.95250	0.00880
   472	0.44361	0.17885	0.95250	0.02688
   473	0.86862	0.22217	0.95250	0.00737
   474	0.41742	0.17651	0.95250	0.02642
   475	0.85534	0.19105	0.95250	0.00913
   476	0.44871	0.17795	0.95250	0.02948
   477	0.86210	0.17734	0.95250	0.00863
   478	0.43243	0.17889	0.95250	0.02680
   479	0.86477	0.17488	0.95250	0.00838
   480	0.42514	0.17605	0.95250	0.02695
   481	0.85820	0.20167	0.95250	0.00824
   482	0.44387	0.17581	0.95250	0.02827
   483	0.86411	0.18638	0.95250	0.00853
   484	0.42667	0.17967	0.95250	0.02778
   485	0.85674	0.20676	0.95250	0.00899
   486	0.44577	0.17786	0.95250	0.02911
   487	0.86233	0.17789	0.95250	0.00830
   488	0.43299	0.17819	0.95250	0.02770
   489	0.86189	0.18684	0.95250	0.00874
   490	0.43256	0.17619	0.95246	0.02860
   491	0.85789	0.21538	0.95250	0.00796
   492	0.44610	0.17852	0.95229	0.02799
   493	0.86653	0.18352	0.95250	0.00746
   494	0.42347	0.17691	0.95250	0.02429
   495	0.86758	0.17714	0.95250	0.00721
   496	0.42055	0.18147	0.95249	0.02494
   497	0.86173	0.19851	0.95250	0.00759
   498	0.43561	0.17818	0.95250	0.02847
   499	0.85818	0.20964	0.95250	0.00798
   500	0.44504	0.17756	0.95250	0.02812
   501	0.86569	0.17746	0.95250	0.00776
   502	0.42503	0.17987	0.95248	0.02603
   503	0.86243	0.25679	0.95250	0.00739
   504	0.43488	0.17801	0.95248	0.02661
   505	0.86535	0.17527	0.95250	0.00711
   506	0.42748	0.17778	0.95250	0.02621
   507	0.86223	0.37387	0.95250	0.00757
   508	0.43394	0.17701	0.95250	0.02877
   509	0.85543	0.19234	0.95250	0.00832
   510	0.45128	0.17943	0.95250	0.02863
   511	0.86650	0.18978	0.95250	0.00860
   512	0.42012	0.17577	0.95250	0.02743
   513	0.85402	0.22746	0.95250	0.00804
   514	0.45628	0.17955	0.95250	0.02753
   515	0.87197	0.19015	0.95250	0.00789
   516	0.40648	0.17577	0.95249	0.02588
   517	0.84965	0.19305	0.95250	0.00917
   518	0.46466	0.17669	0.95250	0.03044
   519	0.86431	0.17985	0.95250	0.00958
   520	0.42388	0.17822	0.95250	0.03007
   521	0.84986	0.18986	0.95250	0.01045
   522	0.46148	0.17424	0.95250	0.03188
   523	0.86016	0.21323	0.95250	0.00947
   524	0.43677	0.17738	0.95250	0.02943
   525	0.86019	0.21348	0.95250	0.00889
   526	0.43851	0.17946	0.95250	0.02800
   527	0.86462	0.21865	0.95250	0.00797
   528	0.42835	0.17899	0.95250	0.02649
   529	0.86399	0.18619	0.95250	0.00807
   530	0.42872	0.17880	0.95249	0.02786
   531	0.85773	0.24332	0.95250	0.00849
   532	0.44460	0.17818	0.95250	0.02856
   533	0.86344	0.19246	0.95250	0.00889
   534	0.42818	0.17507	0.95250	0.02795
   535	0.85822	0.24928	0.95250	0.00829
   536	0.44433	0.17840	0.95250	0.02827
   537	0.86498	0.19221	0.95250	0.00807
   538	0.42663	0.17552	0.95248	0.02721
   539	0.85939	0.23150	0.95250	0.00806
   540	0.44154	0.17690	0.95250	0.02850
   541	0.86170	0.22698	0.95250	0.00792
   542	0.43584	0.17684	0.95245	0.02774
   543	0.86299	0.23658	0.95250	0.00746
   544	0.43342	0.17870	0.95249	0.02565
   545	0.86834	0.19498	0.95250	0.00724
   546	0.41909	0.17477	0.95250	0.02527
   547	0.86062	0.25108	0.95250	0.00760
   548	0.43861	0.17810	0.95249	0.02775
   549	0.86177	0.22661	0.95250	0.00864
   550	0.43227	0.17735	0.95250	0.02807
   551	0.85819	0.19462	0.95250	0.00921
   552	0.44081	0.17753	0.95250	0.02811
   553	0.86435	0.18672	0.95250	0.00900
   554	0.42465	0.18065	0.95250	0.02771
   555	0.85568	0.20870	0.95250	0.00901
   556	0.44846	0.18132	0.95250	0.02844
   557	0.86617	0.20278	0.95250	0.00894
   558	0.41940	0.17811	0.95250	0.02824
   559	0.85005	0.17634	0.95250	0.00976
   560	0.46097	0.17843	0.95250	0.03020
   561	0.86405	0.17639	0.95250	0.00857
   562	0.42704	0.18093	0.95250	0.02763
   563	0.85745	0.18907	0.95250	0.00922
   564	0.44349	0.17854	0.95250	0.02677
   565	0.86965	0.21385	0.95250	0.00758
   566	0.41444	0.17966	0.95250	0.02544
   567	0.85673	0.22726	0.95250	0.00840
   568	0.44696	0.17738	0.95250	0.03004
   569	0.85693	0.22403	0.95250	0.00888
   570	0.44542	0.17920	0.95250	0.02972
   571	0.86053	0.18913	0.95250	0.00839
   572	0.43756	0.17931	0.95250	0.02668
   573	0.86760	0.18430	0.95250	0.00787
   574	0.41905	0.17569	0.95246	0.02547
   575	0.85874	0.23643	0.95250	0.00805
   576	0.44241	0.17816	0.95250	0.02987
   577	0.85691	0.17668	0.95250	0.00884
   578	0.44583	0.17596	0.95250	0.02989
   579	0.86008	0.18602	0.95250	0.00868
   580	0.43786	0.17507	0.95250	0.02845
   581	0.86178	0.18472	0.95250	0.00887
   582	0.43272	0.17562	0.95250	0.02693
   583	0.86283	0.19595	0.95250	0.00807
   584	0.43135	0.17808	0.95248	0.02879
   585	0.85544	0.22044	0.95250	0.00857
   586	0.45087	0.17665	0.95249	0.02873
   587	0.86634	0.20080	0.95250	0.00861
   588	0.42017	0.17837	0.95250	0.02811
   589	0.85197	0.18487	0.95250	0.00947
   590	0.45763	0.18195	0.95250	0.02987
   591	0.86478	0.18323	0.95250	0.00890
   592	0.42517	0.17635	0.95250	0.02709
   593	0.86174	0.18351	0.95250	0.00809
   594	0.43576	0.17606	0.95248	0.02686
   595	0.86568	0.21799	0.95250	0.00750
   596	0.42532	0.17855	0.95250	0.02749
   597	0.85612	0.22733	0.95250	0.00809
   598	0.44983	0.17911	0.95249	0.02900
   599	0.86414	0.20207	0.95250	0.00814
   600	0.42851	0.17751	0.95250	0.02659
   601	0.86388	0.19051	0.95250	0.00826
   602	0.42896	0.17682	0.95250	0.02706
   603	0.86136	0.26455	0.95250	0.00816
   604	0.43573	0.17687	0.95250	0.02873
   605	0.85811	0.20660	0.95250	0.00864
   606	0.44314	0.17880	0.95250	0.02940
